frame,support_len,confidence_sum
34970,9,8.934115
34971,9,8.776811
34972,9,8.797555
34973,9,7.987013
34974,9,8.841484
34975,4,3.923968
34976,9,8.812365
34977,9,8.804520
34978,9,8.819219
34979,9,8.894704
34980,8,7.924008
34981,9,8.919328
34982,8,7.916868
34983,9,8.860128
34984,8,7.103746
34985,9,8.865979
34986,9,8.886066
34987,9,8.897490
34988,9,8.706395
34989,9,8.665176
34990,9,8.715420
34991,9,8.759842
34992,9,8.721124
34993,9,7.292273
34994,9,7.279508
34995,9,7.282392
34996,9,7.244353
34997,9,7.243729
34998,9,7.258501
34999,9,8.855630
35000,9,8.908729
35001,8,7.114003
35002,9,8.892904
35003,9,8.746944
35004,9,8.911258
35005,9,8.927971
35006,9,8.949746
35007,9,8.915993
35008,9,8.916748
35009,9,8.925007
35010,9,8.954338
35011,9,8.952826
35012,9,7.975504
35013,9,8.890976
35014,9,8.888143
35015,11,10.691658
35016,9,8.657718
35017,14,13.467562
35018,6,5.771812
35019,10,9.682546
35020,10,9.695749
35021,10,9.727983
35022,10,9.839031
35023,10,9.720358
35024,10,9.662192
35025,10,9.298166
35026,10,8.398577
35027,10,8.400339
35028,10,8.903174
35029,11,10.581655
35030,9,8.657718
35031,10,9.686801
35032,10,9.678001
35033,10,9.619687
35034,10,9.698047
35035,10,9.635347
35036,10,9.657718
35037,10,9.689038
35038,10,9.803503
35039,10,9.756152
35040,10,9.729515
35041,10,9.727069
35042,10,9.722595
35043,10,9.673378
35044,11,10.648820
35045,9,8.684564
35046,10,9.642058
35047,10,9.731653
35048,10,9.642058
35049,10,9.642058
35050,10,9.642058
35051,10,9.702640
35052,10,9.693512
35053,10,9.695989
35054,10,9.768356
35055,10,9.740582
35056,10,9.686801
35057,11,10.709207
35058,9,8.765101
35059,10,9.718121
35060,15,14.590714
35061,5,4.829978
35062,10,9.642058
35063,10,9.689038
35064,10,9.678111
35065,11,10.530331
35066,9,8.468845
35067,10,9.644295
35068,10,9.677852
35069,10,9.642058
35070,10,9.792996
35071,9,8.747204
35072,11,10.455646
35073,9,8.545780
35074,10,9.516722
35075,10,9.462231
35076,10,9.459459
35077,11,10.405405
35078,9,8.543857
35079,10,8.927557
35080,10,9.568677
35081,11,10.461957
35082,9,8.559783
35083,10,9.510870
35084,10,9.495447
35085,11,10.508631
35086,9,8.591880
35087,10,9.554036
35088,10,9.500588
35089,10,9.561656
35090,10,9.581375
35091,10,9.573791
35092,10,9.510870
35093,10,9.539207
35094,10,9.510870
35095,10,9.528463
35096,10,9.538428
35097,10,9.506328
35098,10,9.483395
35099,10,9.533704
35100,10,9.485165
35101,10,9.597923
35102,11,10.750082
35103,10,9.638941
35104,9,8.631347
35105,10,9.698533
35106,11,10.423516
35107,9,8.648052
35108,10,9.736481
35109,10,9.697987
35110,11,10.573718
35111,9,8.765539
35112,10,9.593576
35113,10,9.642058
35114,10,9.642058
35115,10,9.634378
35116,10,9.459459
35117,10,9.470100
35118,10,9.479266
35119,10,9.505899
35120,10,9.459459
35121,10,9.531400
35122,10,8.388626
35123,10,8.393177
35124,10,8.795426
35125,10,9.270079
35126,10,8.649483
35127,10,9.071840
35128,10,9.465065
35129,9,8.740492
35130,8,7.414434
35131,9,8.762838
35132,8,6.722420
35133,9,8.478203
35134,9,7.548043
35135,7,6.177554
35136,9,7.699529
35137,9,8.152181
35138,9,8.121784
35139,9,8.004847
35140,9,7.998659
35141,6,5.163523
35142,8,6.736592
35143,8,6.711285
35144,9,8.937656
35145,9,8.925844
35146,9,7.297506
35147,9,7.294153
35148,9,7.320160
35149,9,7.293564
35150,9,7.294542
35151,9,7.299381
35152,9,8.736018
35153,9,8.881684
35154,9,8.736929
35155,9,8.840200
35156,8,7.872582
35157,9,8.924478
35158,9,8.886117
35159,9,8.882255
35160,9,7.981123
35161,8,7.922501
35162,9,8.901715
35163,9,8.723199
35164,8,7.805284
35165,9,8.870853
35166,9,8.857088
35167,9,8.753328
35168,9,8.860324
35169,9,8.845153
35170,9,8.847612
35171,9,7.988473
35172,9,8.853750
35173,9,8.839097
35174,9,8.882378
35175,9,8.675780
35176,8,7.922078
35177,9,7.975504
35178,9,8.910052
35179,9,8.880126
35180,9,8.865137
35181,9,8.869835
35182,9,8.916875
35183,9,8.895884
35184,5,4.952878
35185,9,8.918170
35186,10,9.915059
35187,10,9.902098
35188,10,9.909412
35189,10,9.923708
35190,10,9.897500
35191,11,10.887005
35192,9,8.901549
35193,10,9.900499
35194,10,9.888751
35195,10,9.887080
35196,10,9.891827
35197,10,9.890639
35198,10,9.898071
35199,10,9.887592
35200,10,9.888683
35201,10,9.902788
35202,10,9.903962
35203,10,9.894335
35204,10,9.905366
35205,10,9.888451
35206,10,9.917918
35207,10,9.901208
35208,10,9.924100
35209,11,10.916124
35210,9,8.930893
35211,10,9.928659
35212,10,9.944392
35213,11,10.925119
35214,9,8.937115
35215,9,8.921449
35216,9,8.952521
35217,9,8.947016
35218,9,8.927325
35219,9,8.938215
35220,9,8.879397
35221,9,8.924864
35222,9,8.926750
35223,9,8.014756
35224,9,8.916494
35225,8,7.927355
35226,9,8.895370
35227,9,8.774058
35228,9,8.821916
35229,9,8.027457
35230,9,8.831461
35231,9,8.825346
35232,9,8.847945
35233,8,7.862252
35234,9,8.839746
35235,9,8.881647
35236,9,8.652825
35237,9,8.831819
35238,9,8.920904
35239,8,7.878600
35240,9,7.985732
35241,9,8.911296
35242,9,8.909750
35243,9,8.905467
35244,9,8.783599
35245,9,8.739524
35246,9,8.734994
35247,9,8.811964
35248,9,8.711265
35249,9,7.317149
35250,9,7.311534
35251,9,7.320760
35252,8,6.497420
35253,9,7.305308
35254,9,7.298050
35255,9,8.324101
35256,9,8.615040
35257,9,7.952518
35258,9,7.856567
35259,9,8.707643
35260,9,7.702497
35261,9,8.614137
35262,9,7.543232
35263,9,7.996759
35264,9,7.545215
35265,9,8.147803
35266,9,8.303628
35267,9,7.997099
35268,9,7.832055
35269,9,7.540828
35270,9,7.544762
35271,10,8.489592
35272,10,9.608501
35273,10,9.597315
35274,10,9.108116
35275,10,8.386714
35276,10,8.386714
35277,10,8.382357
35278,10,9.364436
35279,10,8.639244
35280,10,9.027374
35281,10,8.372071
35282,10,8.374852
35283,10,8.385719
35284,10,8.857932
35285,10,9.093695
35286,11,9.473159
35287,9,7.878675
35288,10,9.351236
35289,10,9.577181
35290,10,8.500955
35291,11,10.136690
35292,9,7.549614
35293,10,9.046541
35294,10,8.648612
35295,10,8.384342
35296,10,8.382742
35297,10,9.035630
35298,10,9.045706
35299,11,9.760062
35300,9,7.820838
35301,10,8.404568
35302,10,8.419870
35303,10,8.533793
35304,10,9.619687
35305,10,9.379583
35306,13,11.522934
35307,7,5.881996
35308,10,8.408551
35309,10,8.406131
35310,10,9.375385
35311,10,8.538720
35312,10,9.056683
35313,11,9.221580
35314,9,7.539100
35315,10,8.381712
35316,10,8.648654
35317,10,8.475622
35318,10,8.560159
35319,10,8.888588
35320,10,9.422445
35321,10,9.664430
35322,10,8.525119
35323,11,10.006895
35324,9,7.560287
35325,10,9.027226
35326,10,8.816382
35327,9,7.562426
35328,10,8.378245
35329,10,9.008714
35330,10,8.736649
35331,10,8.840094
35332,10,8.611136
35333,10,8.392606
35334,10,8.397115
35335,10,8.495049
35336,10,9.534408
35337,11,10.131208
35338,9,8.107909
35339,10,8.388626
35340,10,8.396586
35341,10,8.395973
35342,10,9.197413
35343,10,8.399763
35344,10,8.720999
35345,10,8.428479
35346,10,8.447761
35347,11,9.385424
35348,9,7.593539
35349,13,11.021884
35350,7,6.010064
35351,10,8.707434
35352,10,9.136800
35353,10,9.482194
35354,10,8.507758
35355,10,8.584866
35356,10,8.394023
35357,10,8.809857
35358,10,8.068460
35359,10,8.239350
35360,10,8.396775
35361,10,8.884397
35362,11,9.032008
35363,9,7.765489
35364,10,8.151728
35365,10,8.401764
35366,10,8.407037
35367,11,9.345687
35368,9,8.350976
35369,10,8.601434
35370,10,8.516242
35371,10,8.115334
35372,10,8.436782
35373,10,8.320584
35374,10,8.055249
35375,10,8.211351
35376,10,8.186962
35377,10,8.060595
35378,10,8.057934
35379,10,8.489774
35380,10,8.352969
35381,10,8.366579
35382,10,8.286298
35383,10,8.714017
35384,10,9.249278
35385,9,8.523796
35386,9,7.823076
35387,9,8.617899
35388,9,7.561611
35389,9,8.394476
35390,9,8.118277
35391,9,7.554936
35392,9,7.574395
35393,9,8.140525
35394,9,8.250361
35395,8,7.431770
35396,9,8.145770
35397,9,8.813603
35398,9,8.893271
35399,5,4.433588
35400,9,8.936672
35401,9,8.895154
35402,9,7.296512
35403,9,7.293598
35404,9,7.304657
35405,9,7.311791
35406,8,6.505676
35407,9,7.315036
35408,9,8.637705
35409,9,8.414126
35410,9,7.559716
35411,8,6.962557
35412,9,7.931802
35413,9,8.310936
35414,9,7.555657
35415,9,7.988973
35416,9,7.926371
35417,9,8.916573
35418,9,8.927091
35419,9,8.855595
35420,9,8.866339
35421,9,8.770476
35422,8,7.918100
35423,9,8.807278
35424,9,8.826135
35425,8,7.884361
35426,9,8.844499
35427,9,7.989095
35428,8,7.141752
35429,9,8.781053
35430,9,8.945009
35431,8,7.703690
35432,9,8.929897
35433,8,7.097450
35434,9,8.880071
35435,9,8.598249
35436,9,7.558719
35437,9,7.606925
35438,9,8.589523
35439,9,8.007903
35440,9,8.283474
35441,10,8.423565
35442,10,8.426567
35443,11,9.563717
35444,9,8.028627
35445,10,9.327575
35446,10,8.564799
35447,10,9.025961
35448,10,9.612274
35449,11,9.684753
35450,9,7.552256
35451,10,9.305824
35452,10,8.397022
35453,10,9.293862
35454,10,8.407848
35455,11,9.247325
35456,9,7.574512
35457,10,8.571913
35458,10,8.435795
35459,10,8.882331
35460,10,8.424907
35461,10,8.457828
35462,10,8.450382
35463,11,9.228293
35464,9,8.762777
35465,10,9.607125
35466,11,9.519338
35467,9,7.546318
35468,10,8.391924
35469,10,8.703372
35470,10,9.123784
35471,9,7.577898
35472,9,7.894902
35473,9,7.895087
35474,9,7.601758
35475,9,7.761696
35476,9,7.608674
35477,9,7.620741
35478,9,7.612339
35479,8,6.823055
35480,9,8.597075
35481,9,8.060978
35482,9,7.700231
35483,9,8.599322
35484,9,7.558438
35485,9,7.856351
35486,9,7.560427
35487,9,7.563230
35488,9,7.568456
35489,9,8.171525
35490,9,8.452925
35491,9,8.307991
35492,9,7.869779
35493,9,7.567833
35494,8,6.727601
35495,9,7.563182
35496,9,8.030416
35497,9,8.719312
35498,9,8.133306
35499,9,7.553748
35500,9,7.567696
35501,9,7.858112
35502,8,7.596142
35503,9,7.710344
35504,8,7.297455
35505,8,6.497696
35506,9,7.276749
35507,9,7.275235
35508,8,6.469724
35509,8,6.469136
35510,9,7.280419
35511,8,7.019035
35512,9,8.717532
35513,9,8.010145
35514,10,8.550858
35515,9,7.867022
35516,9,7.597938
35517,9,8.174950
35518,9,7.599904
35519,9,7.605052
35520,9,7.563899
35521,9,8.018011
35522,9,7.997746
35523,9,7.858462
35524,8,6.706393
35525,9,7.549229
35526,9,7.559290
35527,10,8.518158
35528,11,10.606264
35529,9,8.568864
35530,11,9.967877
35531,9,7.543807
35532,10,9.455319
35533,10,9.633110
35534,10,9.754110
35535,10,9.702804
35536,10,9.635347
35537,10,9.677852
35538,10,9.637584
35539,10,9.635407
35540,11,10.713970
35541,9,8.691275
35542,10,9.720358
35543,10,9.767338
35544,10,9.769773
35545,10,9.776286
35546,10,9.775482
35547,10,9.728393
35548,10,9.709172
35549,10,9.709172
35550,10,9.697508
35551,10,9.830724
35552,10,9.725748
35553,10,9.776536
35554,10,9.689038
35555,10,9.709172
35556,10,9.792264
35557,10,9.742849
35558,10,9.731604
35559,10,9.791590
35560,11,10.736607
35561,10,9.779449
35562,10,9.754464
35563,9,8.786145
35564,10,9.730183
35565,10,9.756920
35566,10,9.725015
35567,10,9.797297
35568,10,9.737123
35569,11,10.735134
35570,9,8.779018
35571,10,9.761190
35572,10,9.810006
35573,10,9.731544
35574,10,9.731544
35575,10,9.729446
35576,10,9.760472
35577,10,9.769922
35578,10,9.776804
35579,10,9.749640
35580,10,9.731544
35581,10,9.731544
35582,10,9.725091
35583,9,8.835275
35584,10,9.543656
35585,10,9.555989
35586,10,9.371483
35587,10,9.689242
35588,10,9.691555
35589,10,9.602686
35590,10,9.506245
35591,10,9.474298
35592,10,9.478600
35593,10,9.588957
35594,10,9.682921
35595,10,9.756321
35596,10,9.731544
35597,10,9.707214
35598,10,9.754757
35599,10,9.648543
35600,10,9.736607
35601,10,9.650231
35602,11,10.569324
35603,9,8.647079
35604,10,9.736039
35605,10,9.648101
35606,10,9.709172
35607,10,9.420092
35608,10,9.311258
35609,10,9.724469
35610,10,8.637307
35611,10,9.570738
35612,10,8.941613
35613,10,9.479506
35614,10,8.409442
35615,10,8.410439
35616,10,8.408636
35617,10,8.978506
35618,10,8.888257
35619,10,8.835690
35620,10,8.728965
35621,10,8.408551
35622,11,9.251922
35623,9,7.972526
35624,10,9.504812
35625,10,9.464600
35626,10,9.075782
35627,10,8.398577
35628,10,8.613876
35629,11,9.234452
35630,9,8.333053
35631,10,8.644289
35632,10,8.954127
35633,10,8.397968
35634,10,8.760435
35635,11,9.229711
35636,10,8.853958
35637,9,8.249077
35638,10,8.623565
35639,10,9.058994
35640,10,9.286421
35641,9,8.535234
35642,9,7.803883
35643,9,8.723943
35644,9,7.780776
35645,9,8.463400
35646,9,7.557724
35647,9,7.552788
35648,9,7.548616
35649,9,7.990980
35650,9,8.019151
35651,9,7.751195
35652,10,8.526059
35653,9,7.596330
35654,9,7.594439
35655,9,7.608304
35656,8,7.883223
35657,9,7.646107
35658,9,7.292147
35659,9,7.305528
35660,9,7.318876
35661,8,6.488070
35662,9,7.302062
35663,9,7.307287
35664,10,8.621893
35665,9,7.664926
35666,9,7.583793
35667,9,7.598498
35668,9,7.604651
35669,9,7.623568
35670,10,8.580682
35671,9,8.376599
35672,9,7.991841
35673,9,8.817889
35674,8,6.867226
35675,9,8.645531
35676,10,9.078771
35677,9,8.511828
35678,9,8.795721
35679,9,8.815065
35680,9,8.800879
35681,9,8.862932
35682,10,9.805574
35683,9,7.988310
35684,9,8.864831
35685,9,8.826845
35686,8,7.888518
35687,9,8.735597
35688,10,9.908174
35689,9,8.011561
35690,9,8.903910
35691,9,8.791012
35692,9,8.827801
35693,9,8.768295
35694,10,9.909372
35695,8,7.905013
35696,9,8.912364
35697,10,9.874187
35698,10,9.892274
35699,10,9.900486
35700,11,10.892185
35701,9,8.909251
35702,11,10.910437
35703,10,9.871139
35704,9,8.896958
35705,10,9.906146
35706,10,9.895304
35707,11,10.903428
35708,10,9.914633
35709,9,8.918152
35710,10,9.899215
35711,10,9.913518
35712,10,9.905169
35713,10,9.899389
35714,10,9.915877
35715,10,9.912176
35716,10,9.896692
35717,10,9.902722
35718,10,9.896049
35719,10,9.895091
35720,11,10.892546
35721,10,9.914860
35722,9,8.933585
35723,10,9.902434
35724,10,9.913350
35725,10,9.901277
35726,11,10.905925
35727,8,7.920435
35728,9,8.909074
35729,9,8.954302
35730,9,8.894976
35731,9,8.918626
35732,9,8.862761
35733,9,8.915180
35734,9,8.904744
35735,9,7.981133
35736,10,9.899435
35737,9,8.918774
35738,9,8.904366
35739,8,7.771197
35740,9,8.804822
35741,9,8.022119
35742,10,9.854336
35743,9,8.833993
35744,8,7.824917
35745,8,7.853217
35746,9,8.816545
35747,9,8.855761
35748,10,9.821429
35749,10,9.840904
35750,9,8.914318
35751,8,7.860277
35752,9,7.989101
35753,9,8.902675
35754,9,8.872915
35755,8,7.913336
35756,9,8.823514
35757,9,8.731293
35758,8,7.697279
35759,9,8.689856
35760,10,9.594595
35761,9,7.312309
35762,9,7.294696
35763,9,7.310444
35764,9,7.279551
35765,8,6.474870
35766,10,8.094121
35767,10,9.814372
35768,9,8.917718
35769,9,7.991838
35770,9,8.886484
35771,9,8.853351
35772,10,9.912969
35773,10,9.931093
35774,9,8.888397
35775,9,8.920490
35776,9,8.900582
35777,9,8.915943
35778,10,9.932187
35779,8,7.940075
35780,8,7.111111
35781,9,8.911697
35782,9,8.896475
35783,10,9.752418
35784,10,9.744966
35785,11,10.633110
35786,9,8.724832
35787,10,9.756172
35788,10,9.560164
35789,10,8.416817
35790,10,9.454891
35791,10,8.843899
35792,10,9.192612
35793,11,9.641158
35794,9,7.567696
35795,11,9.243616
35796,9,7.932521
35797,11,10.087020
35798,9,8.297480
35799,10,8.865414
35800,10,9.412941
35801,11,10.207251
35802,9,7.546974
35803,10,9.481916
35804,10,8.514101
35805,10,9.168492
35806,11,9.224392
35807,9,7.548043
35808,10,8.660733
35809,10,9.260237
35810,10,8.873941
35811,11,9.830895
35812,9,7.681587
35813,11,9.251970
35814,10,8.869502
35815,10,8.655930
35816,9,8.662192
35817,10,9.590604
35818,10,9.218060
35819,10,8.919906
35820,11,9.241617
35821,9,7.571273
35822,11,10.339722
35823,10,9.689038
35824,10,9.581655
35825,9,8.684564
35826,10,9.633110
35827,10,9.612975
35828,12,11.608501
35829,8,7.693512
35830,10,9.619687
35831,10,9.642058
35832,10,9.725185
35833,10,9.704698
35834,10,9.725438
35835,10,9.720358
35836,10,9.664430
35837,10,9.727069
35838,11,10.727447
35839,8,7.809843
35840,9,8.713332
35841,11,10.684979
35842,9,8.537204
35843,11,10.594867
35844,9,8.683468
35845,10,8.856865
35846,11,10.491502
35847,9,8.559783
35848,10,9.481390
35849,10,9.510870
35850,10,9.510870
35851,10,9.510870
35852,11,10.436251
35853,10,9.564971
35854,9,8.585118
35855,10,9.525607
35856,10,9.510870
35857,10,9.538289
35858,10,9.640248
35859,10,9.528143
35860,11,10.456816
35861,9,8.603180
35862,10,9.510870
35863,10,9.510870
35864,10,9.536441
35865,10,9.505662
35866,10,9.482728
35867,10,9.517788
35868,10,9.455821
35869,10,9.515955
35870,10,9.608085
35871,10,9.789879
35872,10,9.728636
35873,10,9.724032
35874,10,9.438628
35875,11,10.621494
35876,9,8.767517
35877,10,9.727069
35878,10,9.672263
35879,11,10.740851
35880,9,8.598196
35881,10,9.686801
35882,10,9.689038
35883,10,9.727149
35884,10,9.731544
35885,10,9.678302
35886,11,10.576190
35887,9,8.679857
35888,10,9.686801
35889,10,9.664793
35890,10,9.551778
35891,10,9.543459
35892,11,10.405405
35893,10,9.519682
35894,9,8.513514
35895,10,9.474882
35896,10,9.531196
35897,9,8.549501
35898,10,9.827238
35899,10,9.836142
35900,9,7.995036
35901,8,7.914407
35902,9,8.914347
35903,9,8.839401
35904,10,9.884738
35905,10,9.824739
35906,9,8.904613
35907,9,8.886443
35908,9,8.896009
35909,9,8.781211
35910,10,9.845802
35911,10,8.919525
35912,9,8.927999
35913,9,8.900593
35914,9,7.326931
35915,9,7.300409
35916,10,8.104002
35917,10,8.133168
35918,9,7.322348
35919,9,7.325628
35920,9,8.676082
35921,8,7.692913
35922,10,9.650475
35923,9,8.654668
35924,9,8.637207
35925,8,7.893778
35926,9,8.890559
35927,8,7.921987
35928,10,8.906316
35929,9,8.902717
35930,9,8.873924
35931,9,8.803067
35932,9,8.800204
35933,9,8.768707
35934,10,9.750000
35935,10,9.730828
35936,9,8.764945
35937,9,8.777624
35938,9,8.798726
35939,9,8.049204
35940,9,8.809701
35941,10,9.740632
35942,9,8.848554
35943,9,8.669755
35944,9,8.876702
35945,8,7.120249
35946,10,9.856490
35947,10,9.794680
35948,8,7.863065
35949,9,8.781240
35950,8,7.911789
35951,9,8.873738
35952,10,9.849646
35953,11,10.852564
35954,9,8.928978
35955,11,10.889342
35956,9,8.901813
35957,10,9.913580
35958,10,9.919701
35959,10,9.896924
35960,10,9.901835
35961,11,10.893958
35962,10,9.894432
35963,9,8.896285
35964,10,9.891304
35965,11,10.880435
35966,9,8.886175
35967,11,10.868136
35968,10,9.906610
35969,9,8.614997
35970,10,8.984140
35971,11,9.988017
35972,9,7.550312
35973,11,9.686609
35974,9,7.576449
35975,10,8.555126
35976,11,10.890470
35977,9,8.912938
35978,10,9.445533
35979,10,8.389309
35980,10,8.418549
35981,10,8.417120
35982,11,10.417998
35983,9,7.998303
35984,10,9.184771
35985,9,7.556356
35986,9,7.558719
35987,9,7.555545
35988,10,8.842161
35989,10,9.462716
35990,9,7.552747
35991,9,7.735567
35992,9,8.611511
35993,9,8.928188
35994,10,9.304508
35995,9,8.808498
35996,9,7.691249
35997,8,7.005450
35998,9,7.545062
35999,8,7.137244
36000,10,9.298692
36001,9,8.908864
36002,9,8.915914
36003,8,7.922909
36004,8,7.923793
36005,8,7.907845
36006,10,9.903987
36007,9,8.883499
36008,9,8.037725
36009,8,7.918993
36010,9,8.884213
36011,9,8.884762
36012,10,9.830823
36013,9,8.801343
36014,9,8.734694
36015,9,8.771147
36016,8,7.755851
36017,8,6.487153
36018,10,8.103114
36019,10,8.113134
36020,10,8.090349
36021,9,7.284253
36022,8,6.484525
36023,9,8.839412
36024,10,9.858038
36025,9,8.023155
36026,10,9.858709
36027,8,7.756267
36028,9,8.869864
36029,8,7.888788
36030,10,9.872640
36031,10,9.864491
36032,9,8.908379
36033,9,8.910262
36034,9,8.795455
36035,9,8.825293
36036,9,7.995223
36037,10,9.801728
36038,5,4.926622
36039,10,9.771450
36040,10,9.716814
36041,10,9.712389
36042,11,10.694690
36043,10,9.823543
36044,9,8.766004
36045,11,10.768637
36046,9,8.854385
36047,10,9.787216
36048,11,10.715138
36049,10,9.813735
36050,10,9.778271
36051,9,8.791831
36052,10,9.817992
36053,10,9.798658
36054,10,9.805863
36055,10,9.794183
36056,10,9.800145
36057,11,10.764792
36058,9,8.786819
36059,10,9.724755
36060,10,9.767429
36061,10,9.756637
36062,10,9.612969
36063,11,10.814415
36064,9,8.848942
36065,10,9.831280
36066,10,9.823009
36067,10,9.834098
36068,10,9.761893
36069,11,10.748131
36070,10,9.809359
36071,10,9.778235
36072,10,9.776786
36073,9,8.799107
36074,10,9.776786
36075,11,10.801675
36076,9,8.754975
36077,11,10.682135
36078,9,8.836368
36079,11,10.770083
36080,13,12.691425
36081,7,6.837944
36082,9,8.729306
36083,11,10.613656
36084,9,8.749441
36085,11,10.630872
36086,10,9.715954
36087,10,9.675814
36088,10,9.693557
36089,10,9.664430
36090,9,8.765572
36091,11,10.750845
36092,9,8.758389
36093,11,10.706935
36094,9,8.783814
36095,9,8.796939
36096,10,9.615906
36097,10,9.515297
36098,10,9.438211
36099,11,10.529589
36100,10,9.497326
36101,9,8.609626
36102,10,9.566335
36103,11,10.386073
36104,10,9.484472
36105,9,8.518717
36106,10,9.465241
36107,11,10.411765
36108,10,9.528886
36109,9,8.570264
36110,11,10.436680
36111,10,9.425799
36112,9,8.513514
36113,11,10.451146
36114,9,8.661567
36115,11,10.549433
36116,9,8.518655
36117,10,9.476495
36118,11,10.455500
36119,9,8.516286
36120,10,9.459459
36121,10,9.488705
36122,10,9.490470
36123,11,10.411151
36124,9,8.575877
36125,11,10.405405
36126,9,8.513514
36127,11,10.406562
36128,9,8.569044
36129,11,10.398631
36130,9,8.462171
36131,11,10.504565
36132,10,9.459459
36133,9,8.513514
